010 
001 
011 
110 
011 
111 
011 
110 
101 
001 
001 
001 
101 
011 
111 
110 
111 
110 
001 
111 
011 
100 
110 
010 
110 
011 
011 
010 
111 
101 
010 
100 
110 
111 
001 
111 
110 
111 
011 
111 
110 
010 
110 
011 
110 
001 
010 
011 
110 
011 
101 
001 
110 
011 
011 
001 
011 
110 
110 
111 
011 
010 
100 
100 
001 
010 
111 
111 
111 
001 
101 
111 
001 
011 
011 
101 
011 
101 
101 
101 
011 
010 
111 
010 
111 
100 
111 
010 
001 
010 
110 
011 
100 
101 
110 
111 
011 
100 
011 
011 
